final_row_id,sample_id,is_synthetic,synthetic_id,class_label,original_row_id,original_source_index,mother_index,mother_original_row_id,mother_source_index,similarity_to_mother,similarity_bin,inside_similarity_interval,interval_deviation,rescue_assignment,candidate_global_id
47,orig_47,False,,Inativo,47,47,,,,,,,,,
48,orig_48,False,,Inativo,48,48,,,,,,,,,
49,orig_49,False,,Ativo,49,49,,,,,,,,,
50,orig_50,False,,Inativo,50,50,,,,,,,,,
51,orig_51,False,,Inativo,51,51,,,,,,,,,
52,orig_52,False,,Ativo,52,52,,,,,,,,,
53,orig_53,False,,Inativo,53,53,,,,,,,,,
54,orig_54,False,,Ativo,54,54,,,,,,,,,
55,orig_55,False,,Ativo,55,55,,,,,,,,,
56,orig_56,False,,Inativo,56,56,,,,,,,,,
57,orig_57,False,,Ativo,57,57,,,,,,,,,
58,orig_58,False,,Ativo,58,58,,,,,,,,,
59,orig_59,False,,Ativo,59,59,,,,,,,,,
60,orig_60,False,,Ativo,60,60,,,,,,,,,
61,orig_61,False,,Ativo,61,61,,,,,,,,,
62,orig_62,False,,Inativo,62,62,,,,,,,,,
63,orig_63,False,,Ativo,63,63,,,,,,,,,
64,orig_64,False,,Inativo,64,64,,,,,,,,,
65,orig_65,False,,Ativo,65,65,,,,,,,,,
66,orig_66,False,,Ativo,66,66,,,,,,,,,
67,orig_67,False,,Inativo,67,67,,,,,,,,,
68,orig_68,False,,Ativo,68,68,,,,,,,,,
69,orig_69,False,,Ativo,69,69,,,,,,,,,
70,orig_70,False,,Ativo,70,70,,,,,,,,,
71,orig_71,False,,Ativo,71,71,,,,,,,,,
72,orig_72,False,,Ativo,72,72,,,,,,,,,
73,orig_73,False,,Ativo,73,73,,,,,,,,,
74,orig_74,False,,Ativo,74,74,,,,,,,,,
75,orig_75,False,,Inativo,75,75,,,,,,,,,
76,orig_76,False,,Ativo,76,76,,,,,,,,,
77,orig_77,False,,Ativo,77,77,,,,,,,,,
78,orig_78,False,,Ativo,78,78,,,,,,,,,
79,orig_79,False,,Ativo,79,79,,,,,,,,,
80,orig_80,False,,Ativo,80,80,,,,,,,,,
81,orig_81,False,,Inativo,81,81,,,,,,,,,
82,orig_82,False,,Ativo,82,82,,,,,,,,,
83,orig_83,False,,Ativo,83,83,,,,,,,,,
84,orig_84,False,,Ativo,84,84,,,,,,,,,
85,orig_85,False,,Ativo,85,85,,,,,,,,,
86,orig_86,False,,Ativo,86,86,,,,,,,,,
87,orig_87,False,,Inativo,87,87,,,,,,,,,
88,orig_88,False,,Inativo,88,88,,,,,,,,,
89,orig_89,False,,Inativo,89,89,,,,,,,,,
90,orig_90,False,,Ativo,90,90,,,,,,,,,
91,orig_91,False,,Inativo,91,91,,,,,,,,,
92,orig_92,False,,Ativo,92,92,,,,,,,,,
93,orig_93,False,,Ativo,93,93,,,,,,,,,
94,orig_94,False,,Ativo,94,94,,,,,,,,,
95,orig_95,False,,Ativo,95,95,,,,,,,,,
96,orig_96,False,,Ativo,96,96,,,,,,,,,
97,orig_97,False,,Ativo,97,97,,,,,,,,,
98,orig_98,False,,Inativo,98,98,,,,,,,,,
99,orig_99,False,,Ativo,99,99,,,,,,,,,
100,orig_100,False,,Ativo,100,100,,,,,,,,,
101,orig_101,False,,Ativo,101,101,,,,,,,,,
102,orig_102,False,,Ativo,102,102,,,,,,,,,
103,orig_103,False,,Ativo,103,103,,,,,,,,,
104,orig_104,False,,Inativo,104,104,,,,,,,,,
105,orig_105,False,,Ativo,105,105,,,,,,,,,
106,orig_106,False,,Ativo,106,106,,,,,,,,,
107,orig_107,False,,Ativo,107,107,,,,,,,,,
108,orig_108,False,,Ativo,108,108,,,,,,,,,
109,orig_109,False,,Ativo,109,109,,,,,,,,,
110,orig_110,False,,Ativo,110,110,,,,,,,,,
111,orig_111,False,,Ativo,111,111,,,,,,,,,
112,orig_112,False,,Ativo,112,112,,,,,,,,,
113,orig_113,False,,Inativo,113,113,,,,,,,,,
114,orig_114,False,,Inativo,114,114,,,,,,,,,
115,orig_115,False,,Ativo,115,115,,,,,,,,,
116,orig_116,False,,Ativo,116,116,,,,,,,,,
117,orig_117,False,,Ativo,117,117,,,,,,,,,
118,orig_118,False,,Inativo,118,118,,,,,,,,,
119,orig_119,False,,Ativo,119,119,,,,,,,,,
120,orig_120,False,,Ativo,120,120,,,,,,,,,
121,orig_121,False,,Ativo,121,121,,,,,,,,,
122,orig_122,False,,Inativo,122,122,,,,,,,,,
123,orig_123,False,,Inativo,123,123,,,,,,,,,
124,orig_124,False,,Ativo,124,124,,,,,,,,,
125,orig_125,False,,Ativo,125,125,,,,,,,,,
126,orig_126,False,,Ativo,126,126,,,,,,,,,
127,orig_127,False,,Ativo,127,127,,,,,,,,,
128,orig_128,False,,Inativo,128,128,,,,,,,,,
129,orig_129,False,,Ativo,129,129,,,,,,,,,
130,orig_130,False,,Ativo,130,130,,,,,,,,,
131,orig_131,False,,Inativo,131,131,,,,,,,,,
132,orig_132,False,,Ativo,132,132,,,,,,,,,
133,orig_133,False,,Inativo,133,133,,,,,,,,,
134,orig_134,False,,Ativo,134,134,,,,,,,,,
135,orig_135,False,,Ativo,135,135,,,,,,,,,
136,orig_136,False,,Ativo,136,136,,,,,,,,,
137,orig_137,False,,Ativo,137,137,,,,,,,,,
138,orig_138,False,,Ativo,138,138,,,,,,,,,
139,orig_139,False,,Inativo,139,139,,,,,,,,,
140,orig_140,False,,Ativo,140,140,,,,,,,,,
141,orig_141,False,,Inativo,141,141,,,,,,,,,
142,orig_142,False,,Ativo,142,142,,,,,,,,,
143,orig_143,False,,Ativo,143,143,,,,,,,,,
144,orig_144,False,,Inativo,144,144,,,,,,,,,
145,orig_145,False,,Inativo,145,145,,,,,,,,,
146,orig_146,False,,Ativo,146,146,,,,,,,,,
147,orig_147,False,,Inativo,147,147,,,,,,,,,
148,orig_148,False,,Ativo,148,148,,,,,,,,,
149,orig_149,False,,Ativo,149,149,,,,,,,,,
150,orig_150,False,,Ativo,150,150,,,,,,,,,
151,orig_151,False,,Inativo,151,151,,,,,,,,,
152,orig_152,False,,Inativo,152,152,,,,,,,,,
153,orig_153,False,,Ativo,153,153,,,,,,,,,
154,orig_154,False,,Ativo,154,154,,,,,,,,,
155,orig_155,False,,Ativo,155,155,,,,,,,,,
156,orig_156,False,,Ativo,156,156,,,,,,,,,
157,orig_157,False,,Ativo,157,157,,,,,,,,,
158,orig_158,False,,Ativo,158,158,,,,,,,,,
159,orig_159,False,,Ativo,159,159,,,,,,,,,
160,orig_160,False,,Ativo,160,160,,,,,,,,,
161,orig_161,False,,Ativo,161,161,,,,,,,,,
162,orig_162,False,,Ativo,162,162,,,,,,,,,
163,orig_163,False,,Ativo,163,163,,,,,,,,,
164,orig_164,False,,Ativo,164,164,,,,,,,,,
165,orig_165,False,,Ativo,165,165,,,,,,,,,
166,orig_166,False,,Ativo,166,166,,,,,,,,,
167,orig_167,False,,Ativo,167,167,,,,,,,,,
168,orig_168,False,,Ativo,168,168,,,,,,,,,
169,orig_169,False,,Ativo,169,169,,,,,,,,,
170,orig_170,False,,Ativo,170,170,,,,,,,,,
171,orig_171,False,,Inativo,171,171,,,,,,,,,
172,orig_172,False,,Ativo,172,172,,,,,,,,,
173,orig_173,False,,Inativo,173,173,,,,,,,,,
174,orig_174,False,,Ativo,174,174,,,,,,,,,
175,orig_175,False,,Inativo,175,175,,,,,,,,,
176,orig_176,False,,Ativo,176,176,,,,,,,,,
177,orig_177,False,,Ativo,177,177,,,,,,,,,
178,orig_178,False,,Inativo,178,178,,,,,,,,,
179,orig_179,False,,Inativo,179,179,,,,,,,,,
180,orig_180,False,,Inativo,180,180,,,,,,,,,
181,orig_181,False,,Ativo,181,181,,,,,,,,,
182,orig_182,False,,Ativo,182,182,,,,,,,,,
183,orig_183,False,,Ativo,183,183,,,,,,,,,
184,orig_184,False,,Ativo,184,184,,,,,,,,,
185,orig_185,False,,Ativo,185,185,,,,,,,,,
186,orig_186,False,,Inativo,186,186,,,,,,,,,
187,orig_187,False,,Ativo,187,187,,,,,,,,,
188,orig_188,False,,Ativo,188,188,,,,,,,,,
189,orig_189,False,,Inativo,189,189,,,,,,,,,
190,orig_190,False,,Inativo,190,190,,,,,,,,,
191,orig_191,False,,Ativo,191,191,,,,,,,,,
192,orig_192,False,,Inativo,192,192,,,,,,,,,
193,orig_193,False,,Ativo,193,193,,,,,,,,,
194,orig_194,False,,Ativo,194,194,,,,,,,,,
195,orig_195,False,,Ativo,195,195,,,,,,,,,
196,orig_196,False,,Ativo,196,196,,,,,,,,,
197,orig_197,False,,Ativo,197,197,,,,,,,,,
198,orig_198,False,,Ativo,198,198,,,,,,,,,
199,orig_199,False,,Ativo,199,199,,,,,,,,,
200,orig_200,False,,Ativo,200,200,,,,,,,,,
201,orig_201,False,,Inativo,201,201,,,,,,,,,
202,orig_202,False,,Ativo,202,202,,,,,,,,,
203,orig_203,False,,Inativo,203,203,,,,,,,,,
204,orig_204,False,,Inativo,204,204,,,,,,,,,
205,orig_205,False,,Ativo,205,205,,,,,,,,,
206,orig_206,False,,Inativo,206,206,,,,,,,,,
207,orig_207,False,,Inativo,207,207,,,,,,,,,
208,orig_208,False,,Ativo,208,208,,,,,,,,,
209,orig_209,False,,Ativo,209,209,,,,,,,,,
210,orig_210,False,,Ativo,210,210,,,,,,,,,
211,orig_211,False,,Ativo,211,211,,,,,,,,,
212,orig_212,False,,Ativo,212,212,,,,,,,,,
213,orig_213,False,,Ativo,213,213,,,,,,,,,
214,orig_214,False,,Ativo,214,214,,,,,,,,,
215,orig_215,False,,Ativo,215,215,,,,,,,,,
216,orig_216,False,,Ativo,216,216,,,,,,,,,
217,orig_217,False,,Inativo,217,217,,,,,,,,,
218,orig_218,False,,Ativo,218,218,,,,,,,,,
219,orig_219,False,,Ativo,219,219,,,,,,,,,
220,orig_220,False,,Inativo,220,220,,,,,,,,,
221,orig_221,False,,Ativo,221,221,,,,,,,,,
222,orig_222,False,,Ativo,222,222,,,,,,,,,
223,orig_223,False,,Ativo,223,223,,,,,,,,,
224,synth_inactive_00000,True,synth_inactive_00000,Inativo,,,51,203,203,0.8352240434577457,bin_1,True,0.0,False,111
225,synth_inactive_00001,True,synth_inactive_00001,Inativo,,,51,203,203,0.8485568873729379,bin_2,True,0.0,False,6398
226,synth_inactive_00002,True,synth_inactive_00002,Inativo,,,35,144,144,0.8655883539611255,bin_4,True,0.0,False,7947
227,synth_inactive_00003,True,synth_inactive_00003,Inativo,,,35,144,144,0.8593514640071939,bin_3,True,0.0,False,4521
228,synth_inactive_00004,True,synth_inactive_00004,Inativo,,,47,189,189,0.8380346826499586,bin_1,True,0.0,False,15421
229,synth_inactive_00005,True,synth_inactive_00005,Inativo,,,47,189,189,0.9078810697613516,bin_6,False,0.007881069761351611,False,3631
230,synth_inactive_00006,True,synth_inactive_00006,Inativo,,,4,37,37,0.8456438437030652,bin_2,True,0.0,False,4420
231,synth_inactive_00007,True,synth_inactive_00007,Inativo,,,4,37,37,0.8695688673353041,bin_4,True,0.0,False,8393
232,synth_inactive_00008,True,synth_inactive_00008,Inativo,,,49,192,192,0.856181879017133,bin_3,True,0.0,False,13771
233,synth_inactive_00009,True,synth_inactive_00009,Inativo,,,49,192,192,0.8864582788819019,bin_5,True,0.0,False,5967
234,synth_inactive_00010,True,synth_inactive_00010,Inativo,,,55,217,217,0.8701222064707237,bin_4,True,0.0,False,9159
235,synth_inactive_00011,True,synth_inactive_00011,Inativo,,,55,217,217,0.8619892108547529,bin_3,True,0.0,False,1012
236,synth_inactive_00012,True,synth_inactive_00012,Inativo,,,26,114,114,0.8353161929661727,bin_1,True,0.0,False,11125
237,synth_inactive_00013,True,synth_inactive_00013,Inativo,,,26,114,114,0.872752038273888,bin_4,True,0.0,False,6656
238,synth_inactive_00014,True,synth_inactive_00014,Inativo,,,39,152,152,0.8460643560034189,bin_2,True,0.0,False,2115
239,synth_inactive_00015,True,synth_inactive_00015,Inativo,,,39,152,152,0.8594265744927276,bin_3,True,0.0,False,4532
240,synth_inactive_00016,True,synth_inactive_00016,Inativo,,,44,179,179,0.8368209335273155,bin_1,True,0.0,False,13446
241,synth_inactive_00017,True,synth_inactive_00017,Inativo,,,44,179,179,0.8693264261991137,bin_4,True,0.0,False,6164
242,synth_inactive_00018,True,synth_inactive_00018,Inativo,,,19,87,87,0.8579940679976426,bin_3,True,0.0,False,12352
243,synth_inactive_00019,True,synth_inactive_00019,Inativo,,,19,87,87,0.8830138405539053,bin_5,True,0.0,False,14016
244,synth_inactive_00020,True,synth_inactive_00020,Inativo,,,20,88,88,0.8345493287819559,bin_1,True,0.0,False,4414
245,synth_inactive_00021,True,synth_inactive_00021,Inativo,,,20,88,88,0.8853356179965035,bin_5,True,0.0,False,13995
246,synth_inactive_00022,True,synth_inactive_00022,Inativo,,,14,62,62,0.8357812387667454,bin_1,True,0.0,False,2109
247,synth_inactive_00023,True,synth_inactive_00023,Inativo,,,14,62,62,0.882740110933969,bin_5,True,0.0,False,6500
248,synth_inactive_00024,True,synth_inactive_00024,Inativo,,,56,220,220,0.8362624166572818,bin_1,True,0.0,False,14754
249,synth_inactive_00025,True,synth_inactive_00025,Inativo,,,56,220,220,0.8940338198171831,bin_6,True,0.0,False,5202
250,synth_inactive_00026,True,synth_inactive_00026,Inativo,,,42,175,175,0.8591911875167846,bin_3,True,0.0,False,8263
251,synth_inactive_00027,True,synth_inactive_00027,Inativo,,,42,175,175,0.8698728881214824,bin_4,True,0.0,False,1038
252,synth_inactive_00028,True,synth_inactive_00028,Inativo,,,52,204,204,0.8604831533960542,bin_3,True,0.0,False,1663
253,synth_inactive_00029,True,synth_inactive_00029,Inativo,,,52,204,204,0.8838450943491513,bin_5,True,0.0,False,8911
254,synth_inactive_00030,True,synth_inactive_00030,Inativo,,,23,98,98,0.8574621907334186,bin_3,True,0.0,False,2641
255,synth_inactive_00031,True,synth_inactive_00031,Inativo,,,23,98,98,0.8919834913656618,bin_6,True,0.0,False,15202
256,synth_inactive_00032,True,synth_inactive_00032,Inativo,,,24,104,104,0.8589579619175647,bin_3,True,0.0,False,2696
257,synth_inactive_00033,True,synth_inactive_00033,Inativo,,,24,104,104,0.8946566737356507,bin_6,True,0.0,False,7159
258,synth_inactive_00034,True,synth_inactive_00034,Inativo,,,28,122,122,0.8501339827036374,bin_2,True,0.0,False,12931
259,synth_inactive_00035,True,synth_inactive_00035,Inativo,,,28,122,122,0.8822756582663863,bin_5,True,0.0,False,14321
260,synth_inactive_00036,True,synth_inactive_00036,Inativo,,,11,51,51,0.8470959184108778,bin_2,True,0.0,False,1227
261,synth_inactive_00037,True,synth_inactive_00037,Inativo,,,11,51,51,0.8703543899703428,bin_4,True,0.0,False,13875
262,synth_inactive_00038,True,synth_inactive_00038,Inativo,,,32,133,133,0.8588133010407316,bin_3,True,0.0,False,7508
263,synth_inactive_00039,True,synth_inactive_00039,Inativo,,,32,133,133,0.894108448877053,bin_6,True,0.0,False,1651
264,synth_inactive_00040,True,synth_inactive_00040,Inativo,,,6,41,41,0.8597632939619421,bin_3,True,0.0,False,4315
265,synth_inactive_00041,True,synth_inactive_00041,Inativo,,,6,41,41,0.8708673530884663,bin_4,True,0.0,False,15462
266,synth_inactive_00042,True,synth_inactive_00042,Inativo,,,54,207,207,0.8582340307743783,bin_3,True,0.0,False,5502
267,synth_inactive_00043,True,synth_inactive_00043,Inativo,,,54,207,207,0.8828443517874686,bin_5,True,0.0,False,701
268,synth_inactive_00044,True,synth_inactive_00044,Inativo,,,30,128,128,0.8373072923903595,bin_1,True,0.0,False,13672
269,synth_inactive_00045,True,synth_inactive_00045,Inativo,,,30,128,128,0.8826090244632744,bin_5,True,0.0,False,2093
270,synth_inactive_00046,True,synth_inactive_00046,Inativo,,,25,113,113,0.8484856147872417,bin_2,True,0.0,False,12463
271,synth_inactive_00047,True,synth_inactive_00047,Inativo,,,25,113,113,0.8590927093331959,bin_3,True,0.0,False,3193
272,synth_inactive_00048,True,synth_inactive_00048,Inativo,,,33,139,139,0.846642044417865,bin_2,True,0.0,False,1221
273,synth_inactive_00049,True,synth_inactive_00049,Inativo,,,33,139,139,0.8826531362283934,bin_5,True,0.0,False,7062
274,synth_inactive_00050,True,synth_inactive_00050,Inativo,,,16,67,67,0.8358172880200816,bin_1,True,0.0,False,12540
275,synth_inactive_00051,True,synth_inactive_00051,Inativo,,,21,89,89,0.8359698377949492,bin_1,True,0.0,False,801
276,synth_inactive_00052,True,synth_inactive_00052,Inativo,,,21,89,89,0.8473575764982136,bin_2,True,0.0,False,1543
277,synth_inactive_00053,True,synth_inactive_00053,Inativo,,,41,173,173,0.8353255593467532,bin_1,True,0.0,False,7485
278,synth_inactive_00054,True,synth_inactive_00054,Inativo,,,41,173,173,0.8473264442351672,bin_2,True,0.0,False,5529
279,synth_inactive_00055,True,synth_inactive_00055,Inativo,,,37,147,147,0.870326300907229,bin_4,True,0.0,False,13567
280,synth_inactive_00056,True,synth_inactive_00056,Inativo,,,37,147,147,0.8941352384474867,bin_6,True,0.0,False,2985
281,synth_inactive_00057,True,synth_inactive_00057,Inativo,,,38,151,151,0.8359144570950455,bin_1,True,0.0,False,11146
282,synth_inactive_00058,True,synth_inactive_00058,Inativo,,,38,151,151,0.8947220063234436,bin_6,True,0.0,False,8093
283,synth_inactive_00059,True,synth_inactive_00059,Inativo,,,53,206,206,0.8477467439376478,bin_2,True,0.0,False,11507
284,synth_inactive_00060,True,synth_inactive_00060,Inativo,,,53,206,206,0.8825431567301305,bin_5,True,0.0,False,3550
285,synth_inactive_00061,True,synth_inactive_00061,Inativo,,,22,91,91,0.8468554741917804,bin_2,True,0.0,False,11721
286,synth_inactive_00062,True,synth_inactive_00062,Inativo,,,22,91,91,0.8583059185306345,bin_3,True,0.0,False,13655
287,synth_inactive_00063,True,synth_inactive_00063,Inativo,,,12,53,53,0.847430754768571,bin_2,True,0.0,False,12003
288,synth_inactive_00064,True,synth_inactive_00064,Inativo,,,12,53,53,0.8706810134250467,bin_4,True,0.0,False,12932
289,synth_inactive_00065,True,synth_inactive_00065,Inativo,,,7,46,46,0.8943918951732633,bin_6,True,0.0,False,597
290,synth_inactive_00066,True,synth_inactive_00066,Inativo,,,45,180,180,0.859357840756495,bin_3,True,0.0,False,10496
291,synth_inactive_00067,True,synth_inactive_00067,Inativo,,,45,180,180,0.894271927877566,bin_6,True,0.0,False,6424
292,synth_inactive_00068,True,synth_inactive_00068,Inativo,,,2,19,19,0.8714558661675001,bin_4,True,0.0,False,5507
293,synth_inactive_00069,True,synth_inactive_00069,Inativo,,,2,19,19,0.8933031828729541,bin_6,True,0.0,False,11709
294,synth_inactive_00070,True,synth_inactive_00070,Inativo,,,15,64,64,0.8592031139084695,bin_3,True,0.0,False,12986
295,synth_inactive_00071,True,synth_inactive_00071,Inativo,,,15,64,64,0.8713008853661108,bin_4,True,0.0,False,8179
296,synth_inactive_00072,True,synth_inactive_00072,Inativo,,,27,118,118,0.8364504356770388,bin_1,True,0.0,False,10925
297,synth_inactive_00073,True,synth_inactive_00073,Inativo,,,27,118,118,0.8474442922354459,bin_2,True,0.0,False,9803
298,synth_inactive_00074,True,synth_inactive_00074,Inativo,,,3,23,23,0.8589147939318951,bin_3,True,0.0,False,5517
299,synth_inactive_00075,True,synth_inactive_00075,Inativo,,,3,23,23,0.8940034595459835,bin_6,True,0.0,False,2991
300,synth_inactive_00076,True,synth_inactive_00076,Inativo,,,36,145,145,0.8376946496045,bin_1,True,0.0,False,8056
301,synth_inactive_00077,True,synth_inactive_00077,Inativo,,,36,145,145,0.8496294538253388,bin_2,True,0.0,False,15291
302,synth_inactive_00078,True,synth_inactive_00078,Inativo,,,5,38,38,0.8473524020558748,bin_2,True,0.0,False,4699
303,synth_inactive_00079,True,synth_inactive_00079,Inativo,,,5,38,38,0.8820397241942828,bin_5,True,0.0,False,7800
304,synth_inactive_00080,True,synth_inactive_00080,Inativo,,,17,75,75,0.8359064454131706,bin_1,True,0.0,False,14060
305,synth_inactive_00081,True,synth_inactive_00081,Inativo,,,17,75,75,0.8480395566003724,bin_2,True,0.0,False,11404
306,synth_inactive_00082,True,synth_inactive_00082,Inativo,,,34,141,141,0.8350790859736537,bin_1,True,0.0,False,4595
307,synth_inactive_00083,True,synth_inactive_00083,Inativo,,,34,141,141,0.8582406986106081,bin_3,True,0.0,False,6899
308,synth_inactive_00084,True,synth_inactive_00084,Inativo,,,48,190,190,0.8721451308934635,bin_4,True,0.0,False,2390
309,synth_inactive_00085,True,synth_inactive_00085,Inativo,,,0,13,13,0.8588000489955332,bin_3,True,0.0,False,13826
310,synth_inactive_00086,True,synth_inactive_00086,Inativo,,,0,13,13,0.8711878915939678,bin_4,True,0.0,False,11735
311,synth_inactive_00087,True,synth_inactive_00087,Inativo,,,18,81,81,0.8315593249423184,bin_1,True,0.0,False,8861
312,synth_inactive_00088,True,synth_inactive_00088,Inativo,,,18,81,81,0.8609107129873184,bin_3,True,0.0,False,11321
313,synth_inactive_00089,True,synth_inactive_00089,Inativo,,,31,131,131,0.8599051857174955,bin_3,True,0.0,False,12557
314,synth_inactive_00090,True,synth_inactive_00090,Inativo,,,31,131,131,0.8823569564952302,bin_5,True,0.0,False,5649
315,synth_inactive_00091,True,synth_inactive_00091,Inativo,,,46,186,186,0.836681247756974,bin_1,True,0.0,False,6658
316,synth_inactive_00092,True,synth_inactive_00092,Inativo,,,46,186,186,0.8817938180068613,bin_5,True,0.0,False,743
317,synth_inactive_00093,True,synth_inactive_00093,Inativo,,,43,178,178,0.8474525220353581,bin_2,True,0.0,False,9949
318,synth_inactive_00094,True,synth_inactive_00094,Inativo,,,43,178,178,0.8941164705077035,bin_6,True,0.0,False,12644
319,synth_inactive_00095,True,synth_inactive_00095,Inativo,,,40,171,171,0.8480241928953048,bin_2,True,0.0,False,6302
320,synth_inactive_00096,True,synth_inactive_00096,Inativo,,,40,171,171,0.870834816069171,bin_4,True,0.0,False,418
321,synth_inactive_00097,True,synth_inactive_00097,Inativo,,,13,56,56,0.8358791312073742,bin_1,True,0.0,False,3241
322,synth_inactive_00098,True,synth_inactive_00098,Inativo,,,13,56,56,0.8591905025442621,bin_3,True,0.0,False,168
323,synth_inactive_00099,True,synth_inactive_00099,Inativo,,,1,16,16,0.8361592152983099,bin_1,True,0.0,False,8942
324,synth_inactive_00100,True,synth_inactive_00100,Inativo,,,1,16,16,0.8825308431483951,bin_5,True,0.0,False,9892
325,synth_inactive_00101,True,synth_inactive_00101,Inativo,,,50,201,201,0.8599806705045645,bin_3,True,0.0,False,2751
326,synth_inactive_00102,True,synth_inactive_00102,Inativo,,,29,123,123,0.8355484365616669,bin_1,True,0.0,False,4853
327,synth_inactive_00103,True,synth_inactive_00103,Inativo,,,29,123,123,0.8706805764771914,bin_4,True,0.0,False,4037
328,synth_inactive_00104,True,synth_inactive_00104,Inativo,,,8,47,47,0.8361572048688671,bin_1,True,0.0,False,4518
329,synth_inactive_00105,True,synth_inactive_00105,Inativo,,,8,47,47,0.8707024694583954,bin_4,True,0.0,False,1782
330,synth_inactive_00106,True,synth_inactive_00106,Inativo,,,10,50,50,0.869775035371529,bin_4,True,0.0,False,12725
331,synth_inactive_00107,True,synth_inactive_00107,Inativo,,,10,50,50,0.8823465394770411,bin_5,True,0.0,False,14863
332,synth_inactive_00108,True,synth_inactive_00108,Inativo,,,9,48,48,0.8708279904312044,bin_4,True,0.0,False,3040
333,synth_inactive_00109,True,synth_inactive_00109,Inativo,,,9,48,48,0.8938424072906899,bin_6,True,0.0,False,4407
